"State","Date","RegionID","Zip","Metro","County","City","SizeRank","Value","Monthly","Quarterly","Annual","Five_Year","Ten_Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI","StateName","location"
"CO","2016-04-30",93381,80428,"Steamboat Springs, CO","Routt","Clark",13077,352200,-0.000283848992336077,-0.0145495243424734,0.0435555555555555,0.0334316346043708,0.000284373856695552,"2007-08","2007-Q3",448900,-0.215415460013366,"2006-05","Colorado","Clark, CO 80428"
"CO","2016-04-30",93297,80221,"Denver","Adams","Sherrelwood",2150,248800,0.0105605199025183,0.0379641218189403,0.19730510105871,0.125597933634467,0.0325551639581414,"2016-04","2016-Q2",248800,0,"2016-04","Colorado","Sherrelwood, CO 80221"
"CO","2016-04-30",93495,80643,"Greeley","Weld","Keenesburg",11583,254400,-0.00117785630153121,0.00118063754427391,0.105606258148631,0.091512694089654,0.0211293082436614,"2016-03","2016-Q1",254700,-0.00117785630153121,"2016-02","Colorado","Keenesburg, CO 80643"
"CO","2016-04-30",93471,80550,"Greeley","Weld","Windsor",4236,333600,0.0018018018018018,0.0130580018220468,0.130464249406981,0.0900172046333949,0.0357890016803317,"2016-04","2016-Q2",333600,0,"2016-04","Colorado","Windsor, CO 80550"
"CO","2016-04-30",93244,80112,"Denver","Arapahoe","Centennial",2310,400200,0.00679245283018868,0.0211788721612656,0.10920177383592,0.0884166044857762,0.0379305195763926,"2016-04","2016-Q2",400200,0,"2016-04","Colorado","Centennial, CO 80112"
"CO","2016-04-30",93453,80530,"Greeley","Weld","Frederick",10428,254100,0.00395100750691426,0.0159936025589764,0.155,0.0931255690381794,0.0302587167512323,"2016-04","2016-Q2",254100,0,"2016-04","Colorado","Frederick, CO 80530"
"CO","2016-04-30",93242,80110,"Denver","Arapahoe","Englewood",4287,287800,0.0108886547242712,0.0363701836514224,0.178059762586983,0.109863950689988,0.0393217032975328,"2016-04","2016-Q2",287800,0,"2016-04","Colorado","Englewood, CO 80110"
"CO","2016-04-30",93454,80532,"Fort Collins","Larimer","Drake",13119,258300,0.00741029641185647,0.0340272217774219,0.0474452554744525,0.0252692020249763,0.0167348476403728,"2016-04","2016-Q2",258300,0,"2016-04","Colorado","Drake, CO 80532"
"CO","2016-04-30",93369,80401,"Denver","Jefferson","Golden",1258,458600,0.00372072663602539,0.0157253599114064,0.103730445246691,0.0791820946899326,0.0341160136263114,"2016-04","2016-Q2",458600,0,"2016-04","Colorado","Golden, CO 80401"
"CO","2016-04-30",93445,80521,"Fort Collins","Larimer","Fort Collins",2332,294500,0.00409137401977497,0.0193838698511596,0.135750096413421,0.093338871641325,0.0435978881472001,"2016-04","2016-Q2",294500,0,"2016-04","Colorado","Fort Collins, CO 80521"
"CO","2016-04-30",93631,81003,"Pueblo","Pueblo","Pueblo",6664,77400,0.00650195058517555,0.015748031496063,0.0502035278154681,0.0131659617141369,-0.0118509724737388,"2007-05","2007-Q2",88600,-0.126410835214447,"2003-08","Colorado","Pueblo, CO 81003"
"CO","2016-04-30",93692,81122,"Durango","La Plata","Bayfield",7978,257500,0.000777302759424796,0.00782778864970646,0.0467479674796748,0.0194112036538445,0.00723090302011986,"2007-11","2007-Q4",263900,-0.024251610458507,"2007-08","Colorado","Bayfield, CO 81122"
"CO","2016-04-30",93371,80403,"Denver","Jefferson","Golden",5229,468200,0.00321405613884723,0.0167209554831705,0.120363723378799,0.0703979861095863,0.0292299828169884,"2016-04","2016-Q2",468200,0,"2016-04","Colorado","Golden, CO 80403"
"CO","2016-04-30",93310,80234,"Denver","Adams","Westminster",3530,308500,0.00882930019620667,0.0297062750333778,0.134608311879367,0.0935171953447189,0.0294421266220513,"2016-04","2016-Q2",308500,0,"2016-04","Colorado","Westminster, CO 80234"
"CO","2016-04-30",93765,81326,"Durango","La Plata","Hesperus",12191,334000,-0.000598444045481747,0.0164333536214242,0.100856954515491,0.0317328185108454,0.0145415487971186,"2008-10","2008-Q4",340800,-0.0199530516431925,"2008-06","Colorado","Hesperus, CO 81326"
"CO","2016-04-30",93235,80103,"Denver","Arapahoe","Byers",11945,284100,0.0146428571428571,0.0441014332965821,0.189200502302218,0.132802675489266,0.0272145001874597,"2016-04","2016-Q2",284100,0,"2016-04","Colorado","Byers, CO 80103"
"CO","2016-04-30",93457,80535,"Fort Collins","Larimer","Laporte",11023,284200,0.00780141843971631,0.0252525252525253,0.183180682764363,0.0980972761143361,0.0381204138213025,"2016-04","2016-Q2",284200,0,"2016-04","Colorado","Laporte, CO 80535"
"CO","2016-04-30",93440,80514,"Greeley","Weld","Dacono",10349,140800,0.0078740157480315,0.024745269286754,0.0872586872586873,0.105169667670377,0.0119737893136458,"2016-04","2016-Q2",140800,0,"2016-04","Colorado","Dacono, CO 80514"
"CO","2016-04-30",93474,80601,"Denver","Adams","Brighton",2658,275400,0.00879120879120879,0.0299177262528048,0.133799917661589,0.106683691269956,0.026412318610773,"2016-04","2016-Q2",275400,0,"2016-04","Colorado","Brighton, CO 80601"
"CO","2016-04-30",93707,81137,"Durango","La Plata","Ignacio",9859,211300,0.000947418285172904,-0.000473036896877956,0.00427756653992395,-0.00244294942356282,-0.00783859936009257,"2007-12","2007-Q4",258500,-0.182591876208897,"2005-09","Colorado","Ignacio, CO 81137"
"CO","2016-04-30",93411,80466,"Boulder","Boulder","Nederland",10009,400100,0.00200350613573754,0.0188439011968424,0.172969803576664,0.0667042151462092,0.0311879488686435,"2016-04","2016-Q2",400100,0,"2016-04","Colorado","Nederland, CO 80466"
"CO","2016-04-30",93799,81501,"Grand Junction","Mesa","Grand Junction",4238,155400,0,0,0.0593047034764826,0.00926084009872974,0.00523106068549084,"2008-06","2008-Q2",182200,-0.147091108671789,"2006-09","Colorado","Grand Junction, CO 81501"
"CO","2016-04-30",93826,81631,"Edwards","Eagle","Eagle",9153,473700,0.00402713013988978,0.0202455309067413,0.0867171369580179,0.0408820441211646,-0.00040021538114221,"2008-05","2008-Q2",559400,-0.153199856989632,"2006-04","Colorado","Eagle, CO 81631"
"CO","2016-04-30",93467,80545,"Fort Collins","Larimer","Red Feather Lakes",12634,190900,0.00632577754348972,0.0154255319148936,0.0921052631578947,0.0460782979686802,0.0221109874571934,"2016-04","2016-Q2",190900,0,"2016-04","Colorado","Red Feather Lakes, CO 80545"
"CO","2016-04-30",93599,80921,"Colorado Springs","El Paso","Colorado Springs",5635,387400,0.00310719834282755,0.0104329681794471,0.0639934084042845,0.0318435592478583,0.00716667488008449,"2016-04","2016-Q2",387400,0,"2016-04","Colorado","Colorado Springs, CO 80921"
"CO","2016-04-30",93435,80504,"Boulder","Boulder","Longmont",892,339700,0.00147405660377359,0.0131225767968983,0.145313553607552,0.085785431877389,0.0288533351615887,"2016-04","2016-Q2",339700,0,"2016-04","Colorado","Longmont, CO 80504"
"CO","2016-04-30",93196,80004,"Denver","Jefferson","Arvada",1826,345200,0.00758902510215995,0.0304477611940299,0.190344827586207,0.10409135736668,0.0389819137214784,"2016-04","2016-Q2",345200,0,"2016-04","Colorado","Arvada, CO 80004"
"CO","2016-04-30",93294,80218,"Denver","Denver","Denver",2755,393000,0.00101884870096791,0.00872689938398357,0.0922734852695942,0.0896785500596311,0.0345571440067691,"2016-04","2016-Q2",393000,0,"2016-04","Colorado","Denver, CO 80218"
"CO","2016-04-30",93442,80516,"Greeley","Weld","Erie",4862,421400,0.00166389351081531,0.0122507806870046,0.10487676979549,0.0759030611903795,0.0300529587117924,"2016-04","2016-Q2",421400,0,"2016-04","Colorado","Erie, CO 80516"
"CO","2016-04-30",93300,80224,"Denver","Denver","Denver",4901,371200,0.00514486867045762,0.0133770133770134,0.145325516815798,0.098655271301258,0.040694894549288,"2016-04","2016-Q2",371200,0,"2016-04","Colorado","Denver, CO 80224"
"CO","2016-04-30",93215,80026,"Boulder","Boulder","Lafayette",2959,392200,0.00153217568947906,0.0160621761658031,0.172496263079223,0.0992115359524026,0.0463957212415798,"2016-04","2016-Q2",392200,0,"2016-04","Colorado","Lafayette, CO 80026"
"CO","2016-04-30",93292,80216,"Denver","Denver","Denver",7412,180300,0.0134907251264755,0.0537697253068381,0.195623342175066,0.144788553121053,0.0251092749434549,"2016-04","2016-Q2",180300,0,"2016-04","Colorado","Denver, CO 80216"
"CO","2016-04-30",93401,80452,"Denver","Clear Creek","Idaho Springs",10366,231700,0.00389948006932409,0.0202553940995156,0.18274629913221,0.0652689702762317,0.024493797587801,"2016-04","2016-Q2",231700,0,"2016-04","Colorado","Idaho Springs, CO 80452"
"CO","2016-04-30",93490,80634,"Greeley","Weld","Greeley",286,244300,0.00534979423868313,0.0179166666666667,0.123218390804598,0.0919022170158776,0.0284168342332392,"2016-04","2016-Q2",244300,0,"2016-04","Colorado","Greeley, CO 80634"
"CT","2016-04-30",60115,6058,"Torrington","Litchfield","Norfolk",12214,286000,-0.0100380754586362,-0.0321489001692047,-0.152341434499111,-0.0289783357835279,-0.0238277335970073,"2008-09","2008-Q3",384300,-0.255789747593026,"2004-01","Connecticut","Norfolk, CT 6058"
"CT","2016-04-30",60227,6255,"Worcester","Windham","North Grosvenordale",10399,165200,0.00731707317073171,0.0210135970333745,0.0318550905683948,-0.00998438418959247,-0.0330121668049743,"2006-03","2006-Q1",231600,-0.286701208981002,"2003-06","Connecticut","North Grosvenordale, CT 6255"
"CT","2016-04-30",60330,6471,"New Haven","New Haven","North Branford",8657,234000,-0.0072125583368689,-0.0114068441064639,-0.0205106739221432,-0.00743794468657388,-0.0289171330752083,"2006-05","2006-Q2",314500,-0.255961844197138,"2003-06","Connecticut","North Branford, CT 6471"
"CT","2016-04-30",60476,6853,"Stamford","Fairfield","Norwalk",10840,1118800,-0.000268072558305781,0.0149687018053162,0.162752026605695,0.0526573858527295,0.00734970702039184,"2016-03","2016-Q1",1119100,-0.000268072558305781,"2016-03","Connecticut","Norwalk, CT 6853"
"CT","2016-04-30",60205,6226,"Worcester","Windham","Willimantic",5657,116600,-0.00341880341880342,-0.0135363790186125,-0.0709163346613546,-0.0386488698104944,-0.0384634974210932,"2006-05","2006-Q2",172600,-0.324449594438007,"2003-03","Connecticut","Willimantic, CT 6226"
"CT","2016-04-30",60375,6525,"New Haven","New Haven","Woodbridge",8452,401800,-0.00371931564592115,0.00324594257178527,0.00324594257178527,0.00220465112992918,-0.017809983239553,"2005-12","2005-Q4",491600,-0.1826688364524,"2003-08","Connecticut","Woodbridge, CT 6525"
"CT","2016-04-30",60207,6231,"Hartford","Tolland","Hebron",10974,246300,0.000812677773262901,0.00571661902817477,-0.00645421540943929,-0.0127345519174046,-0.020051375920824,"2007-04","2007-Q2",326700,-0.246097337006428,"2003-09","Connecticut","Hebron, CT 6231"
"CT","2016-04-30",60397,6615,"Stamford","Fairfield","Stratford",5536,184600,-0.00377765785213168,-0.0196494954859267,-0.0504115226337448,-0.00844894083440684,-0.037522932777893,"2006-04","2006-Q2",270600,-0.317812269031781,"2003-02","Connecticut","Stratford, CT 6615"
"CT","2016-04-30",60432,6776,"Torrington","Litchfield","Town of New Milford",3551,246800,-0.000405022276225192,0.00162337662337662,-0.0202461294164351,-0.00783510346857785,-0.0312722590961187,"2006-04","2006-Q2",339100,-0.272191094072545,"2002-12","Connecticut","Town of New Milford, CT 6776"
"CT","2016-04-30",60259,6351,"New London","New London","Griswold",6230,185200,-0.0127931769722814,-0.0185479597244303,0.00761697497279652,-0.00842225233730765,-0.0276339947937326,"2006-03","2006-Q1",245400,-0.245313773431133,"2003-11","Connecticut","Griswold, CT 6351"
"CT","2016-04-30",60296,6413,"Hartford","Middlesex","Town of Clinton",6629,243100,0.00247422680412371,0.0037159372419488,0.00537634408602151,-0.0141845564996206,-0.0220108949821929,"2007-05","2007-Q2",314300,-0.226535157492841,"2004-02","Connecticut","Town of Clinton, CT 6413"
"CT","2016-04-30",60499,6902,"Stamford","Fairfield","Stamford",140,360300,-0.00825763831544178,-0.0206577874422397,-0.0206577874422397,0.000723187227029243,-0.0245140168565166,"2006-12","2006-Q4",463800,-0.223156532988357,"2004-01","Connecticut","Stamford, CT 6902"
"CT","2016-04-30",60367,6515,"New Haven","New Haven","New Haven",5949,182400,-0.00164203612479475,-0.00599455040871935,-0.0256410256410256,-0.0314496283041178,-0.0329889483084341,"2006-09","2006-Q3",258900,-0.295480880648899,"2003-06","Connecticut","New Haven, CT 6515"
"CT","2016-04-30",60252,6335,"New London","New London","Town of Groton",9285,205800,-0.0091478093403948,-0.025106584557082,-0.02,-0.0134352111209447,-0.0244489595330419,"2005-10","2005-Q4",265800,-0.225733634311512,"2003-10","Connecticut","Town of Groton, CT 6335"
"CT","2016-04-30",60287,6401,"New Haven","New Haven","Ansonia",5500,168300,-0.00355239786856128,-0.00766509433962264,-0.0305299539170507,-0.0376492745376891,-0.0436224939344153,"2006-04","2006-Q2",262900,-0.359832635983264,"2002-09","Connecticut","Ansonia, CT 6401"
"CT","2016-04-30",60248,6331,"Worcester","Windham","Canterbury",10080,206100,-0.000484966052376334,0.00145772594752187,-0.00961076405574243,0.002936908151284,-0.0245286514776843,"2007-07","2007-Q3",268200,-0.231543624161074,"2004-09","Connecticut","Canterbury, CT 6331"
"CT","2016-04-30",60410,6716,"New Haven","New Haven","Wolcott",6506,205200,-0.00194552529182879,0.00588235294117647,0.0599173553719008,-0.00593570570486279,-0.0175711053594459,"2007-03","2007-Q1",264700,-0.22478277295051,"2003-12","Connecticut","Wolcott, CT 6716"
"CT","2016-04-30",60262,6355,"New London","New London","Town of Groton",6429,269700,0.00222965440356745,0.00709484690067214,-0.00991189427312775,-0.00381214824836085,-0.0160292956480799,"2006-11","2006-Q4",321700,-0.161641280696301,"2004-05","Connecticut","Town of Groton, CT 6355"
"CT","2016-04-30",60162,6109,"Hartford","Hartford","Wethersfield",3304,239700,0.00209030100334448,0.0096882898062342,0.017402376910017,0.00354170265621523,-0.0106168679253108,"2006-10","2006-Q4",271000,-0.11549815498155,"2004-08","Connecticut","Wethersfield, CT 6109"
"CT","2016-04-30",60454,6810,"Stamford","Fairfield","Danbury",675,221300,-0.00405040504050405,-0.00851254480286738,0.0165365181442352,-0.00242242214808797,-0.0390530314043485,"2006-05","2006-Q2",330000,-0.329393939393939,"2002-11","Connecticut","Danbury, CT 6810"
"CT","2016-04-30",60405,6705,"New Haven","New Haven","Waterbury",3435,93700,0.00644468313641246,0.0229257641921397,-0.00425079702444208,-0.033666666459707,-0.0406530049808573,"2007-04","2007-Q2",146400,-0.359972677595628,"2003-03","Connecticut","Waterbury, CT 6705"
"CT","2016-04-30",60477,6854,"Stamford","Fairfield","Norwalk",3638,313800,-0.00507292327203551,-0.0169172932330827,-0.0409535452322738,0.0025043657992212,-0.0264332607478217,"2007-01","2007-Q1",412500,-0.239272727272727,"2003-09","Connecticut","Norwalk, CT 6854"
"CT","2016-04-30",60222,6248,"Hartford","Tolland","Hebron",10028,255200,-0.003125,-0.0050682261208577,-0.0326004548900682,-0.0104039034269269,-0.0268705313349187,"2007-05","2007-Q2",346200,-0.262853841709994,"2003-07","Connecticut","Hebron, CT 6248"
"CT","2016-04-30",60128,6071,"Hartford","Tolland","Somers",8400,267800,-0.00111898545318911,-0.00334946036471902,-0.0143540669856459,-0.0145071836551666,-0.0156951944850563,"2006-07","2006-Q3",317100,-0.155471460107222,"2004-04","Connecticut","Somers, CT 6071"
"CT","2016-04-30",60265,6360,"New London","New London","Norwich",1481,132200,0.000757002271006813,-0.000755857898715042,-0.0236336779911374,-0.0378127747778749,-0.0439421529518564,"2006-07","2006-Q3",208000,-0.364423076923077,"2002-06","Connecticut","Norwich, CT 6360"
"CT","2016-04-30",60495,6890,"Stamford","Fairfield","Fairfield",10287,848200,-0.0100373482726424,-0.0174910228194139,-0.0472874312029653,0.00918430073442389,-0.0105810144116436,"2006-11","2006-Q4",958000,-0.114613778705637,"2004-10","Connecticut","Fairfield, CT 6890"
"CT","2016-04-30",60098,6031,"Torrington","Litchfield","Canaan",12826,277800,-0.00572655690765927,-0.00394406597346719,0.0266075388026608,-0.00587069368207582,-0.0211187574991915,"2007-04","2007-Q2",358600,-0.22532069157836,"2004-03","Connecticut","Canaan, CT 6031"
"CT","2016-04-30",60105,6040,"Hartford","Hartford","Manchester",1736,168800,0.0029708853238265,0.0132052821128451,0.0107784431137725,-0.0101123723094577,-0.0234468912328549,"2006-10","2006-Q4",215300,-0.215977705527171,"2003-12","Connecticut","Manchester, CT 6040"
"CT","2016-04-30",60395,6612,"Stamford","Fairfield","Easton",9257,580600,-0.00870752945193785,-0.0243656528314569,-0.0295838208256727,0.00124473105193768,-0.022651460515608,"2006-03","2006-Q1",733500,-0.208452624403545,"2003-05","Connecticut","Easton, CT 6612"
"CT","2016-04-30",60340,6482,"Stamford","Fairfield","Sandy Hook",8083,328400,-0.00333839150227618,-0.0138138138138138,-0.0467343976777939,-0.0150120481941978,-0.036032303137403,"2006-03","2006-Q1",474400,-0.307757166947723,"2002-05","Connecticut","Sandy Hook, CT 6482"
"CT","2016-04-30",60278,6382,"New London","New London","Montville",7924,163200,-0.0030543677458766,-0.0072992700729927,0,-0.0167692812799236,-0.0336022371311874,"2006-04","2006-Q2",229700,-0.289508053983457,"2003-03","Connecticut","Montville, CT 6382"
"CT","2016-04-30",60264,6359,"New London","New London","North Stonington",10039,226400,0.00399113082039911,0.0066696309470876,0.0166142792995061,-0.011269521768535,-0.0309069373791144,"2006-07","2006-Q3",311800,-0.273893521488133,"2003-04","Connecticut","North Stonington, CT 6359"
"CT","2016-04-30",60370,6518,"New Haven","New Haven","Hamden",5860,229200,-0.00347826086956522,-0.00347826086956522,-0.0337268128161889,-0.0167507295818997,-0.0281036187895135,"2006-03","2006-Q1",305500,-0.249754500818331,"2003-08","Connecticut","Hamden, CT 6518"
"CT","2016-04-30",60299,6416,"Hartford","Middlesex","Cromwell",6670,198400,-0.00301507537688442,-0.00750375187593797,-0.00501504513540622,-0.0113001355451147,-0.0196692390916225,"2006-10","2006-Q4",246100,-0.193823648923202,"2004-06","Connecticut","Cromwell, CT 6416"
"CT","2016-04-30",60429,6762,"New Haven","New Haven","Middlebury",8846,300700,-0.0013284623048821,0.00367156208277704,-0.00232249502322495,0.00120152539487672,-0.020472457344467,"2007-04","2007-Q2",372200,-0.192101020956475,"2004-03","Connecticut","Middlebury, CT 6762"
"CT","2016-04-30",60425,6756,"Torrington","Litchfield","Goshen",11009,315200,0.00222575516693164,0.00414144632048423,-0.00442198357548958,-0.00925513978848891,-0.0229808823494723,"2006-01","2006-Q1",398800,-0.20962888665998,"2003-05","Connecticut","Goshen, CT 6756"
"CT","2016-04-30",60130,6073,"Hartford","Hartford","Glastonbury",9864,376300,0.00319914689416156,0.0048064085447263,-0.0044973544973545,0.00187067048259548,-0.0069300683477822,"2007-09","2007-Q3",418400,-0.100621414913958,"2004-10","Connecticut","Glastonbury, CT 6073"
"CT","2016-04-30",60108,6043,"Hartford","Tolland","Bolton",10078,232300,-0.00300429184549356,-0.0102258201959949,-0.108253358925144,-0.0187816456646139,-0.0235120072937161,"2007-01","2007-Q1",302800,-0.232826948480845,"2002-12","Connecticut","Bolton, CT 6043"
"CT","2016-04-30",60342,6484,"Stamford","Fairfield","Shelton",1373,304000,-0.00196979645436638,-0.0091264667535854,0.0194500335345406,0.00112218910769402,-0.0249037780511552,"2006-04","2006-Q2",391200,-0.222903885480573,"2003-03","Connecticut","Shelton, CT 6484"
"CT","2016-04-30",60444,6791,"Torrington","Litchfield","Harwinton",9714,238300,-0.00251151109250733,-0.00501043841336117,-0.0169141914191419,-0.00866639347858122,-0.0215156163702998,"2006-09","2006-Q3",299900,-0.2054018006002,"2003-07","Connecticut","Harwinton, CT 6791"
"CT","2016-04-30",60295,6412,"Hartford","Middlesex","Chester",10582,272800,-0.00583090379008746,-0.0130246020260492,-0.0527777777777778,-0.0195471300883135,-0.0227528613255025,"2007-10","2007-Q4",344500,-0.208127721335268,"2003-03","Connecticut","Chester, CT 6412"
"CT","2016-04-30",60452,6804,"Stamford","Fairfield","Brookfield",5909,326600,-0.00426829268292683,-0.00729483282674772,-0.011501210653753,-0.00583638936097708,-0.0275138762243662,"2006-03","2006-Q1",432200,-0.244331328088848,"2002-12","Connecticut","Brookfield, CT 6804"
"CT","2016-04-30",60148,6092,"Hartford","Hartford","West Simsbury",11005,351600,0.00371110476734228,0.005720823798627,0.0338135842399294,-0.00011372683110078,-0.0121702525033728,"2007-04","2007-Q2",403300,-0.128192412596082,"2003-08","Connecticut","West Simsbury, CT 6092"
"CT","2016-04-30",60309,6438,"Hartford","Middlesex","Haddam",11812,272700,-0.000366568914956012,-0.00547045951859956,-0.0260714285714286,-0.00362722655506864,-0.0134360907863632,"2007-06","2007-Q2",321400,-0.151524579962663,"2004-03","Connecticut","Haddam, CT 6438"
"CT","2016-04-30",60163,6110,"Hartford","Hartford","West Hartford",7075,198200,0,-0.00351935646053293,0.0290758047767394,-0.000100877637481456,-0.0101105340025645,"2007-08","2007-Q3",224000,-0.115178571428571,"2005-03","Connecticut","West Hartford, CT 6110"
"CT","2016-04-30",60090,6023,"Hartford","Hartford","Berlin",12848,242600,0.00663900414937759,0.0253592561284869,0.0341005967604433,-0.0189109138598477,-0.0214361535481891,"2007-04","2007-Q2",306400,-0.20822454308094,"2003-12","Connecticut","Berlin, CT 6023"
"CT","2016-04-30",60320,6455,"Hartford","Middlesex","Middlefield",11393,232100,-0.00471698113207547,-0.0119199659429544,0.006941431670282,-0.00450545363385568,-0.0145360369520936,"2007-05","2007-Q2",278100,-0.165408126573175,"2004-05","Connecticut","Middlefield, CT 6455"
"CT","2016-04-30",60088,6021,"Torrington","Litchfield","Colebrook",13110,237000,-0.00252525252525253,0.00893997445721584,-0.0294840294840295,-0.00217976587364876,-0.0167452164605018,"2007-05","2007-Q2",315100,-0.247857822913361,"2004-01","Connecticut","Colebrook, CT 6021"
"CT","2016-04-30",60423,6754,"Torrington","Litchfield","Warren",12527,329200,-0.000607164541590771,-0.00723763570566948,-0.0240142306552031,-0.0116133292869204,-0.0214232482081256,"2006-03","2006-Q1",410300,-0.197660248598586,"2003-09","Connecticut","Warren, CT 6754"
"CT","2016-04-30",60406,6706,"New Haven","New Haven","Waterbury",6914,97200,0,0.00309597523219814,0.0351437699680511,-0.0279476636266597,-0.0446025219855422,"2007-04","2007-Q2",156100,-0.377322229340167,"2002-06","Connecticut","Waterbury, CT 6706"
"CT","2016-04-30",60241,6278,"Worcester","Windham","Ashford",10250,197800,-0.00603015075376884,-0.011,0.0372312532773991,-0.000706286649807097,-0.0159064004970144,"2008-01","2008-Q1",240700,-0.17823016202742,"2004-01","Connecticut","Ashford, CT 6278"
"CT","2016-04-30",60328,6469,"Hartford","Middlesex","East Haddam",11074,194300,-0.00051440329218107,-0.00102827763496144,-0.0419132149901381,-0.0335923165183862,-0.0312484225715899,"2006-08","2006-Q3",269200,-0.278231797919762,"2003-06","Connecticut","East Haddam, CT 6469"
"CT","2016-04-30",60409,6712,"New Haven","New Haven","Prospect",8406,272000,0,0.00703443169196594,0.0237109522017313,0.0108597331670408,-0.0114504619989154,"2007-06","2007-Q2",305800,-0.110529758011772,"2004-11","Connecticut","Prospect, CT 6712"
"CT","2016-04-30",60300,6417,"Hartford","Middlesex","Deep River",10151,231900,-0.00472103004291845,-0.0110874200426439,-0.0165394402035623,-0.0131755770488421,-0.021703823929465,"2006-09","2006-Q3",291300,-0.203913491246138,"2003-09","Connecticut","Deep River, CT 6417"
"CT","2016-04-30",60484,6870,"Stamford","Fairfield","Greenwich",9057,1381500,-0.00252707581227437,-0.00554275842211345,-0.0203517231598355,0.0548270405424176,0.000646520293102748,"2006-10","2006-Q4",1424800,-0.0303902302077485,"2006-05","Connecticut","Greenwich, CT 6870"
"CT","2016-04-30",60084,6016,"Hartford","Hartford","Broad Brook",9139,216800,0.0046339202965709,0.0173627404974191,0.0149812734082397,-0.0110623007805811,-0.0186088126138911,"2006-12","2006-Q4",269700,-0.196143863552095,"2003-09","Connecticut","Broad Brook, CT 6016"
"CT","2016-04-30",60240,6277,"Worcester","Windham","Thompson",10632,197700,0,0.00918836140888208,0.085667215815486,0.00234313898306771,-0.0227276097339942,"2006-04","2006-Q2",248800,-0.205385852090032,"2004-03","Connecticut","Thompson, CT 6277"
"CT","2016-04-30",60392,6608,"Stamford","Fairfield","Bridgeport",7679,123200,0.0106644790812141,0.0249584026622296,-0.04570100697134,0.0121165902624734,-0.0272472476440874,"2007-04","2007-Q2",171100,-0.279953243717124,"2004-02","Connecticut","Bridgeport, CT 6608"
"CT","2016-04-30",60213,6238,"Hartford","Tolland","Coventry",7191,213900,-0.00140056022408964,-0.00140056022408964,-0.0032618825722274,-0.00980314543042993,-0.0140051710874113,"2007-04","2007-Q2",253100,-0.154879494271039,"2004-10","Connecticut","Coventry, CT 6238"
"CT","2016-04-30",60317,6450,"New Haven","New Haven","Meriden",1724,143500,-0.00139178844815588,-0.00139178844815588,-0.0509259259259259,-0.0229936807779699,-0.0300018487896371,"2007-04","2007-Q2",204800,-0.29931640625,"2003-03","Connecticut","Meriden, CT 6450"
"CT","2016-04-30",60322,6457,"Hartford","Middlesex","Middletown",504,183000,-0.00218102508178844,-0.00866738894907909,-0.0383604834471886,-0.0254725583108486,-0.0238239233190094,"2006-07","2006-Q3",234400,-0.219283276450512,"2003-10","Connecticut","Middletown, CT 6457"
"CT","2016-04-30",60212,6237,"Hartford","Tolland","Columbia",9750,224200,-0.00355555555555556,-0.00664599025254763,-0.0201048951048951,-0.0130337715503935,-0.0216650305029522,"2007-04","2007-Q2",286400,-0.217178770949721,"2003-06","Connecticut","Columbia, CT 6237"
"CT","2016-04-30",60246,6320,"New London","New London","New London",3213,139700,-0.00285510349750178,-0.0078125,-0.0271587743732591,-0.0244424210438443,-0.0455193584396199,"2006-05","2006-Q2",222900,-0.37326155226559,"2002-11","Connecticut","New London, CT 6320"
"CT","2016-04-30",60293,6410,"New Haven","New Haven","Cheshire",3950,290600,-0.00240302094061105,0.00137835975189524,-0.000343997248022016,-0.00109754689042685,-0.0178922036170271,"2006-04","2006-Q2",348100,-0.165182418845159,"2004-01","Connecticut","Cheshire, CT 6410"
"CT","2016-04-30",60498,6901,"Stamford","Fairfield","Stamford",7362,227000,0.0106856634016028,0.018850987432675,0.00309323906319046,-0.0040043069396527,-0.0218083705578523,"2007-10","2007-Q4",296500,-0.234401349072513,"2004-08","Connecticut","Stamford, CT 6901"
"CT","2016-04-30",60504,6907,"Stamford","Fairfield","Stamford",8134,425700,-0.00467617488894085,-0.0111498257839721,-0.018219557195572,0.00734737627545057,-0.0208412866316892,"2006-08","2006-Q3",527900,-0.193597272210646,"2004-01","Connecticut","Stamford, CT 6907"
"CT","2016-04-30",60164,6111,"Hartford","Hartford","Newington",2666,204500,0.000978952520802741,0.00294261893084846,0.0199501246882793,-0.00472446901096713,-0.0156332931235915,"2007-07","2007-Q3",241400,-0.152858326429163,"2004-07","Connecticut","Newington, CT 6111"
"CT","2016-04-30",60456,6812,"Stamford","Fairfield","New Fairfield",6798,323900,-0.00430371964340609,-0.00917711838482716,0.0087200249143569,-0.00877908998705612,-0.0260177673174308,"2005-11","2005-Q4",422500,-0.233372781065089,"2003-05","Connecticut","New Fairfield, CT 6812"
"CT","2016-04-30",60441,6786,"Torrington","Litchfield","Plymouth",7963,157400,0.00190961171228517,0.00575079872204473,0.0141752577319588,-0.0196277920258798,-0.0247356310140758,"2007-03","2007-Q1",207600,-0.241811175337187,"2003-03","Connecticut","Plymouth, CT 6786"
"CT","2016-04-30",60272,6375,"New London","New London","Waterford",10805,190700,0,-0.00935064935064935,-0.0339412360688956,-0.0249684084048796,-0.0320748198711764,"2006-11","2006-Q4",280000,-0.318928571428571,"2003-05","Connecticut","Waterford, CT 6375"
